,id,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,instant_bookable,reviews_per_month,price_in_euros,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost,available,five_day_dollar_price
2733,50068790,0.84,f,0,0,Oud-Noord,52.39896,4.90301,Entire home/apt,2,1,1,6,$114.00,8,30,t,0,3,29,175,2,2,0,5.0,t,0.18,,$57,$912,8%,11%,21%,$4.99,0.4794520547945205,571.3698630136986
2734,50078430,0.55,f,0,0,De Baarsjes - Oud-West,52.37369,4.85629,Entire home/apt,2,1,1,9,$285.00,5,5,t,2,2,2,157,4,4,0,5.0,f,0.5,,$142.5,$1425,6%,20%,20%,$4.99,0.4301369863013699,1425.0
2735,50116117,0.67,f,0,0,Watergraafsmeer,52.35325,4.93536,Entire home/apt,4,3,3,13,$199.00,26,28,t,0,19,19,19,2,2,0,5.0,f,0.22,,$49.75,$5174,7%,16%,21%,$4.99,0.052054794520547946,1002.6438356164383
2736,50116226,1.0,f,2,2,De Baarsjes - Oud-West,52.361454,4.865255,Entire home/apt,4,2,2,3,$175.00,4,1125,t,0,0,0,0,5,5,0,5.0,f,0.45,,$43.75,$700,8%,20%,19%,$4.99,0.0,949.2602739726027
2737,50123424,0.0,f,0,0,Westerpark,52.3865,4.87585,Entire home/apt,2,1,1,5,$100.00,1,1125,t,0,0,0,0,0,0,0,,f,,,$50,$100,5%,16%,21%,$4.99,0.0,500.0
2738,50126016,0.99,f,0,0,De Aker - Nieuw Sloten,52.34360052734637,4.822640324858525,Private room,2,1,1,2,$90.00,3,62,t,0,0,20,182,20,20,6,4.65,t,2.15,,$45,$270,5%,11%,15%,$4.99,0.4986301369863014,483.71232876712327
2739,50135127,0.99,t,1,1,Centrum-Oost,52.373566,4.903823,Private room,4,2,2,1,$155.00,2,1125,t,0,1,4,220,47,47,5,4.96,f,3.86,,$38.75,$310,6%,16%,18%,$4.99,0.6027397260273972,812.054794520548
2740,50150930,0.67,f,1,1,De Baarsjes - Oud-West,52.36132,4.8594,Entire home/apt,2,2,2,7,$135.00,14,365,t,0,0,0,0,2,2,0,4.5,f,0.22,,$67.5,$1890,6%,13%,20%,$4.99,0.0,675.0
2741,50161619,0.8200000000000001,f,0,0,De Pijp - Rivierenbuurt,52.35757,4.89981,Entire home/apt,2,1,1,11,$180.00,4,1125,t,0,0,0,0,2,2,1,5.0,f,0.25,,$90,$720,7%,15%,18%,$4.99,0.0,900.0
2742,50164721,0.8200000000000001,f,2,2,Westerpark,52.38864,4.88517,Entire home/apt,2,2,3,6,$100.00,14,22,t,0,0,0,36,2,2,0,4.0,f,0.21,,$50,$1400,7%,18%,19%,$4.99,0.09863013698630137,500.0
2743,50165985,0.8200000000000001,f,2,2,Westerpark,52.38858,4.88545,Entire home/apt,2,2,2,2,$120.00,3,5,t,0,0,6,44,4,4,0,4.75,t,0.41,,$60,$360,7%,18%,20%,$4.99,0.12054794520547946,716.8493150684932
2744,50224331,0.33999999999999997,f,1,1,Oud-Noord,52.40063,4.90827,Entire home/apt,4,2,2,14,$325.00,3,14,t,0,0,0,0,8,8,0,5.0,f,0.72,,$81.25,$975,11%,17%,17%,$4.99,0.0,1625.0
2745,50242650,0.17,f,1,1,De Baarsjes - Oud-West,52.36836,4.85206,Entire home/apt,4,2,2,9,$170.00,3,1125,t,1,10,19,19,0,0,0,,f,,,$42.5,$510,7%,22%,19%,$4.99,0.052054794520547946,914.6575342465753
2746,50259605,0.71,f,0,0,Oud-Oost,52.35043,4.91578,Entire home/apt,2,1,1,9,$150.00,4,1125,t,0,3,4,4,7,7,0,4.71,f,0.61,,$75,$600,7%,18%,18%,$4.99,0.010958904109589041,752.8356164383562
2747,50273973,,f,2,2,De Aker - Nieuw Sloten,52.34408,4.82678,Entire home/apt,2,1,1,2,$130.00,14,30,t,0,0,0,0,0,0,0,,t,,,$65,$1820,5%,15%,15%,$4.99,0.0,650.0
2748,50324431,0.74,f,1,1,Zuid,52.34952,4.87826,Entire home/apt,2,2,2,8,$322.00,4,30,t,13,21,44,184,1,1,0,5.0,f,0.1,,$161,$1288,7%,21%,24%,$4.99,0.5041095890410959,1634.0684931506848
2749,50325628,0.0,f,1,1,De Pijp - Rivierenbuurt,52.35,4.88752,Entire home/apt,4,3,3,15,$400.00,6,1125,t,0,24,42,121,2,2,0,4.76,t,0.26,,$100,$2400,8%,6%,24%,$10.99,0.3315068493150685,2052.178082191781
2750,50335507,0.43000000000000005,f,0,0,De Pijp - Rivierenbuurt,52.35265,4.89835,Entire home/apt,4,2,2,15,$246.00,3,30,t,1,1,1,1,2,2,0,5.0,f,0.22,,$61.5,$738,8%,29%,28%,$4.99,0.0027397260273972603,1214.8082191780823
2751,50341457,0.5700000000000001,f,0,0,De Pijp - Rivierenbuurt,52.356327,4.889801,Private room,2,1,3,4,$85.00,3,28,t,2,6,10,96,33,33,7,4.76,t,3.13,,$42.5,$255,5%,14%,14%,$4.99,0.26301369863013696,510.4931506849315
2752,50342109,0.91,f,2,2,Centrum-West,52.37543,4.89612,Private room,2,1,1,12,$201.00,1,7,t,7,13,41,310,15,15,0,4.4,t,1.57,,$100.5,$201,8%,20%,26%,$4.99,0.8493150684931506,1096.4246575342465
2753,50342116,0.74,f,2,2,Centrum-West,52.37344,4.89616,Private room,2,1,1,10,$187.00,2,4,t,3,16,44,288,17,17,2,4.82,t,1.81,,$93.5,$374,7%,8%,14%,$4.99,0.7890410958904109,1069.6164383561643
2754,50351833,1.0,f,0,0,De Baarsjes - Oud-West,52.36089,4.85565,Entire home/apt,4,5,6,9,$195.00,3,22,t,0,4,13,13,3,3,0,5.0,f,0.29,,$48.75,$585,8%,15%,24%,$4.99,0.03561643835616438,1030.5068493150684
2755,50353348,1.0,f,0,0,De Baarsjes - Oud-West,52.37278,4.86412,Entire home/apt,2,1,1,6,$98.00,26,30,t,0,0,0,0,1,1,0,5.0,f,0.12,,$49,$2548,6%,10%,16%,$4.99,0.0,490.0
2756,50361586,0.69,f,1,1,De Pijp - Rivierenbuurt,52.35439,4.90417,Entire home/apt,4,2,2,5,$175.00,3,14,t,0,1,1,1,2,2,0,5.0,f,0.19,,$43.75,$525,6%,13%,22%,$4.99,0.0027397260273972603,913.3835616438356
2757,50369038,0.33000000000000007,f,2,2,De Pijp - Rivierenbuurt,52.3505,4.89159,Entire home/apt,4,3,4,11,$296.00,3,1125,t,0,0,0,0,6,6,1,5.0,f,0.6,,$74,$888,4%,21%,24%,$4.99,0.0,1405.890410958904
2758,50370847,1.0,f,2,2,De Baarsjes - Oud-West,52.36074,4.86338,Entire home/apt,2,1,1,11,$195.00,4,365,t,0,0,0,0,0,0,0,,t,,,$97.5,$780,9%,19%,17%,$4.99,0.0,975.0
2759,50371037,1.0,f,0,0,Oostelijk Havengebied - Indische Buurt,52.37675,4.94246,Entire home/apt,2,1,1,2,$140.00,3,1125,t,2,3,3,3,0,0,0,,t,,,$70,$420,6%,22%,18%,$4.99,0.00821917808219178,698.7671232876712
2760,50372278,0.2,f,1,1,Oostelijk Havengebied - Indische Buurt,52.3631506817223,4.933596009691754,Entire home/apt,2,1,2,7,$100.00,25,30,t,0,9,9,39,0,0,0,,f,,,$50,$2500,7%,11%,18%,$4.99,0.10684931506849316,500.0
2761,50383849,1.0,f,4,4,Osdorp,52.35831,4.80335,Private room,2,1,1,5,$134.00,1,365,t,25,55,85,360,1088,1088,128,4.64,t,94.88,,$67,$134,7%,18%,17%,$4.99,0.9863013698630136,1228.6438356164383
2762,50394338,1.0,t,2,2,Westerpark,52.38512,4.867,Entire home/apt,2,1,1,4,$120.00,3,28,t,0,0,0,60,2,2,1,5.0,f,0.17,,$60,$360,6%,17%,20%,$4.99,0.1643835616438356,600.0
2763,50397584,1.0,f,1,1,Gaasperdam - Driemond,52.2928,4.99254,Entire home/apt,4,6,6,8,$175.00,5,30,t,0,6,6,6,4,4,0,5.0,f,0.36,,$43.75,$875,7%,18%,19%,$4.99,0.01643835616438356,889.3835616438356
2764,50398449,0.3,f,0,0,Bos en Lommer,52.37925,4.85038,Entire home/apt,3,2,2,13,$178.00,3,1125,t,1,1,1,1,7,7,2,4.86,f,0.62,,$59.33,$534,7%,19%,16%,$4.99,0.0027397260273972603,875.3150684931506
2765,50416453,1.0,f,0,0,Zuid,52.35973,4.87784,Entire home/apt,6,5,5,11,$325.00,7,28,t,0,0,0,170,1,1,0,5.0,t,0.1,,$54.17,$2275,5%,18%,26%,$4.99,0.4657534246575342,1625.0
2766,50439070,0.69,f,1,1,Centrum-Oost,52.3623,4.91029,Entire home/apt,2,1,1,6,$139.00,5,30,t,0,1,1,1,4,4,1,5.0,f,0.38,,$69.5,$695,8%,10%,18%,$4.99,0.0027397260273972603,740.4520547945206
2767,50451988,1.0,f,4,4,Osdorp,52.36023,4.80476,Private room,2,1,1,8,$127.00,1,365,t,8,14,27,289,410,410,12,4.66,t,35.14,,$63.5,$127,7%,23%,20%,$4.99,0.7917808219178082,1167.3150684931506
2768,50452179,1.0,f,4,4,Osdorp,52.36008,4.80485,Private room,2,1,2,8,$147.00,1,365,t,27,57,87,362,286,286,34,4.7,t,24.8,,$73.5,$147,7%,11%,19%,$4.99,0.9917808219178083,1351.4657534246576
2769,50452284,1.0,f,4,4,Osdorp,52.35987,4.80488,Private room,3,1,2,11,$209.00,1,365,t,22,43,71,346,79,79,6,4.52,t,6.73,,$69.67,$209,7%,26%,26%,$4.99,0.947945205479452,1964.0684931506848
2770,50452369,1.0,f,4,4,Osdorp,52.35896,4.80313,Private room,4,1,2,13,$237.00,1,365,t,16,28,55,330,100,100,5,4.6,t,8.72,,$59.25,$237,7%,23%,21%,$4.99,0.9041095890410958,2210.1369863013697
2771,50457012,,f,1,1,Slotervaart,52.36323,4.8444,Entire home/apt,4,2,3,9,$275.00,5,30,t,0,0,0,0,0,0,0,,f,,,$68.75,$1375,6%,17%,28%,$4.99,0.0,1375.0
2772,50457058,0.86,f,0,0,Oostelijk Havengebied - Indische Buurt,52.364,4.93945,Entire home/apt,2,1,1,5,$120.00,10,16,t,2,8,10,10,2,2,0,5.0,f,0.2,,$60,$1200,7%,7%,17%,$4.99,0.0273972602739726,600.8219178082192
2773,50459483,1.0,f,0,0,De Baarsjes - Oud-West,52.36382,4.87341,Entire home/apt,4,3,3,8,$180.00,3,12,t,0,0,4,4,3,3,0,5.0,f,0.29,,$45,$540,7%,15%,24%,$4.99,0.010958904109589041,952.8493150684932
2774,50461393,0.09,f,1,1,De Pijp - Rivierenbuurt,52.35713,4.89075,Entire home/apt,4,2,2,26,$650.00,3,365,t,3,22,51,324,3,3,0,4.32,t,0.31,,$162.5,$1950,5%,20%,35%,$10.99,0.8876712328767123,3225.3424657534247
2775,50469138,0.31999999999999995,f,3,3,De Pijp - Rivierenbuurt,52.34233213469313,4.908987900119594,Entire home/apt,4,2,2,3,$100.00,20,1125,t,7,11,41,316,0,0,0,,t,,,$25,$2000,6%,9%,19%,$4.99,0.8657534246575342,500.0
2776,50511985,1.0,t,0,0,Geuzenveld - Slotermeer,52.37389,4.82157,Private room,2,1,1,3,$70.00,3,15,t,3,5,15,238,18,18,3,4.84,f,2.01,,$35,$210,5%,11%,15%,$2.99,0.6520547945205479,363.972602739726
2777,50515860,0.9700000000000001,t,1,1,Oud-Oost,52.35947,4.91448,Entire home/apt,2,1,1,10,$130.00,2,1125,t,0,2,2,2,13,13,2,5.0,f,1.16,,$65,$260,6%,10%,18%,$4.99,0.005479452054794521,654.931506849315
2778,50520756,0.4,f,0,0,Westerpark,52.39069,4.87672,Entire home/apt,4,3,5,13,$306.00,2,1125,t,2,5,5,5,2,2,0,5.0,f,1.22,,$76.5,$612,12%,14%,36%,$4.99,0.0136986301369863,1549.5890410958905
2779,50522635,1.0,f,0,0,De Aker - Nieuw Sloten,52.348686,4.783513,Entire home/apt,4,3,4,10,$249.00,3,30,t,0,4,9,9,6,6,0,5.0,f,0.56,,$62.25,$747,6%,30%,27%,$4.99,0.024657534246575342,1245.2602739726028
2780,50537139,,f,0,0,De Pijp - Rivierenbuurt,52.34284,4.89175,Entire home/apt,4,2,3,12,$250.00,3,365,t,0,0,0,0,0,0,0,,f,,,$62.5,$750,16%,21%,22%,$4.99,0.0,1250.0
2781,50544630,1.0,t,0,0,Geuzenveld - Slotermeer,52.37554,4.82136,Private room,2,1,1,5,$70.00,3,15,t,3,6,23,256,13,13,3,4.85,f,1.38,,$35,$210,6%,10%,16%,$2.99,0.7013698630136986,364.4246575342466
2782,50557106,0.26,f,0,0,Zuid,52.34649,4.86306,Entire home/apt,2,1,1,4,$131.00,7,7,t,8,10,18,66,9,9,1,5.0,f,0.83,,$65.5,$917,7%,19%,19%,$4.99,0.18082191780821918,657.1232876712329
2783,50563868,0.67,f,1,1,Slotervaart,52.3622,4.83898,Entire home/apt,3,2,2,2,$80.00,30,1125,t,0,0,0,0,0,0,0,,f,,,$26.67,$2400,7%,9%,15%,$4.99,0.0,400.0
2784,50564592,0.41999999999999993,f,3,3,Centrum-West,52.379234,4.890298,Private room,4,2,3,13,$377.00,2,30,t,2,2,2,2,2,2,1,5.0,f,1.15,,$94.25,$754,7%,19%,24%,$4.99,0.005479452054794521,1917.6301369863013
2785,50568202,1.0,f,0,0,Westerpark,52.38375,4.87037,Entire home/apt,2,1,1,5,$103.00,6,1125,t,0,0,0,0,4,4,0,5.0,f,0.4,,$51.5,$618,5%,18%,16%,$4.99,0.0,515.013698630137
2786,50586333,0.19000000000000006,f,0,0,De Pijp - Rivierenbuurt,52.35254,4.90572,Entire home/apt,2,2,1,5,$80.00,7,30,t,0,0,0,0,2,2,0,5.0,f,0.47,,$40,$560,7%,11%,15%,$4.99,0.0,402.93150684931504
2787,50596492,0.0,f,0,0,Oud-Noord,52.39282,4.91262,Entire home/apt,7,4,4,5,$245.00,3,14,t,0,0,0,0,0,0,0,,f,,,$35,$735,11%,14%,19%,$4.99,0.0,1225.0
2788,50605312,0.41000000000000003,f,0,0,Centrum-West,52.37441,4.87801,Entire home/apt,3,2,2,15,$200.00,4,365,t,0,0,0,0,4,4,0,5.0,f,0.48,,$66.67,$800,5%,21%,22%,$4.99,0.0,1000.0
2789,50608863,0.44,f,0,0,Watergraafsmeer,52.35379,4.92832,Entire home/apt,3,2,2,8,$225.00,3,31,t,0,0,0,0,7,7,1,5.0,f,0.9,,$75,$675,8%,22%,17%,$4.99,0.0,1125.0
2790,50613624,1.0,t,0,0,Geuzenveld - Slotermeer,52.38087,4.78116,Private room,5,2,2,22,$552.00,1,12,t,16,35,55,156,2,2,0,4.3,t,0.19,,$110.4,$552,7%,30%,31%,$10.99,0.4273972602739726,2672.3835616438355
2791,50625568,1.0,f,1,1,De Baarsjes - Oud-West,52.36114,4.86296,Entire home/apt,2,1,1,5,$150.00,7,30,t,0,22,24,24,1,1,0,5.0,t,0.1,,$75,$1050,8%,14%,24%,$4.99,0.06575342465753424,750.0
2792,50630087,0.49,f,1,1,De Pijp - Rivierenbuurt,52.34593,4.90871,Entire home/apt,2,1,1,6,$150.00,7,31,t,5,14,30,30,1,1,0,5.0,f,0.58,,$75,$1050,7%,15%,24%,$4.99,0.0821917808219178,776.9589041095891
2793,50631207,0.0,f,2,2,Zuid,52.35514,4.87259,Entire home/apt,2,1,1,2,$100.00,6,365,t,0,0,0,0,0,0,0,,f,,,$50,$600,6%,17%,19%,$4.99,0.0,500.0
2794,50648502,1.0,f,1,1,Geuzenveld - Slotermeer,52.383728,4.835395,Private room,3,1,3,4,$85.00,3,7,t,1,1,10,149,8,8,2,5.0,t,2.26,,$28.33,$255,5%,13%,15%,$4.99,0.40821917808219177,426.7808219178082
2795,50650213,0.75,f,1,1,De Pijp - Rivierenbuurt,52.34506,4.91151,Entire home/apt,4,2,2,5,$200.00,3,10,t,1,1,1,1,5,5,3,4.8,f,0.52,,$50,$600,12%,12%,15%,$4.99,0.0027397260273972603,1041.3424657534247
2796,50650317,0.23,f,2,2,De Baarsjes - Oud-West,52.36043,4.86662,Entire home/apt,2,1,1,12,$300.00,5,31,t,9,14,25,25,6,6,0,4.83,f,0.71,,$150,$1500,10%,19%,21%,$4.99,0.0684931506849315,842.9589041095891
2797,50664766,0.6699999999999999,f,0,0,Centrum-West,52.38295,4.88873,Private room,4,3,3,10,$208.00,7,1125,t,0,0,2,174,6,6,0,4.83,t,0.78,,$52,$1456,10%,19%,22%,$4.99,0.4767123287671233,1268.8219178082193
2798,50666229,0.98,f,0,0,De Baarsjes - Oud-West,52.35945,4.86179,Private room,4,2,4,6,$190.00,4,365,t,6,24,49,78,14,14,0,4.86,t,1.36,,$47.5,$760,6%,19%,22%,$4.99,0.2136986301369863,1100.7534246575342
2799,50694554,1.0,t,0,0,Geuzenveld - Slotermeer,52.38125,4.78239,Private room,2,1,1,9,$309.00,1,12,t,23,52,77,182,1,1,0,5.0,t,0.09,,$154.5,$309,6%,15%,20%,$4.99,0.4986301369863014,1496.2465753424658
2800,50695485,1.0,t,0,0,Geuzenveld - Slotermeer,52.38046,4.78272,Private room,2,1,1,5,$194.00,1,12,t,0,0,0,0,1,1,0,5.0,t,0.1,,$97,$194,7%,20%,22%,$4.99,0.0,883.1643835616438
2801,50713619,0.35000000000000003,f,0,0,Centrum-West,52.37964,4.88193,Entire home/apt,2,1,1,9,$300.00,4,18,t,0,0,0,0,3,3,0,4.67,f,0.31,,$150,$1200,11%,24%,31%,$4.99,0.0,1500.0
2802,50739369,1.0,t,0,0,Geuzenveld - Slotermeer,52.38119,4.77887,Private room,4,1,2,12,$353.00,1,12,t,20,48,73,179,1,1,0,5.0,t,0.35,,$88.25,$353,9%,22%,20%,$4.99,0.4904109589041096,1709.972602739726
2803,50742990,1.0,t,0,0,Geuzenveld - Slotermeer,52.38224,4.78265,Private room,2,1,1,17,$249.00,1,12,t,20,49,75,183,1,1,0,5.0,t,0.7,,$124.5,$249,5%,12%,20%,$4.99,0.5013698630136987,1074.7671232876712
2804,50743857,1.0,t,0,0,Geuzenveld - Slotermeer,52.38234,4.78263,Private room,4,2,2,14,$441.00,1,12,t,17,38,62,165,6,6,2,4.2,t,0.64,,$110.25,$441,5%,23%,30%,$10.99,0.4520547945205479,2137.4794520547944
2805,50749565,0.78,f,1,1,De Baarsjes - Oud-West,52.37331,4.8575,Entire home/apt,4,2,1,7,$145.00,3,365,t,0,0,0,0,7,7,0,4.43,f,0.65,,$36.25,$435,6%,17%,15%,$4.99,0.0,725.0
2806,50760230,,f,0,0,De Baarsjes - Oud-West,52.36498,4.86235,Entire home/apt,2,1,1,8,$150.00,14,16,t,0,0,0,0,0,0,0,,t,,,$75,$2100,7%,12%,19%,$4.99,0.0,750.0
2807,50770030,0.97,f,1,1,De Baarsjes - Oud-West,52.36485,4.86342,Private room,2,1,1,5,$82.00,6,14,t,0,16,16,16,19,19,2,4.37,f,1.76,,$41,$492,7%,9%,15%,$4.99,0.043835616438356165,384.3424657534247
2808,50806119,0.6,f,0,0,Bos en Lommer,52.37906,4.85811,Entire home/apt,2,1,1,1,$125.00,7,1125,t,0,6,18,18,2,2,0,4.5,f,0.2,,$62.5,$875,7%,11%,17%,$4.99,0.049315068493150684,625.7671232876712
2809,50815719,0.56,f,1,1,Bos en Lommer,52.37603,4.85861,Entire home/apt,2,1,1,7,$150.00,5,30,t,0,0,0,0,3,3,1,5.0,f,0.74,,$75,$750,6%,17%,21%,$4.99,0.0,750.0
2810,50820297,0.64,f,0,0,Westerpark,52.384,4.87276,Entire home/apt,2,1,1,6,$95.00,7,365,t,0,0,0,0,4,4,0,5.0,f,0.36,,$47.5,$665,4%,11%,16%,$4.99,0.0,475.0
2811,50824558,0.5,f,0,0,Oud-Oost,52.36015,4.928,Entire home/apt,4,3,3,8,$195.00,7,14,t,0,0,0,0,0,0,0,,t,,,$48.75,$1365,8%,19%,13%,$4.99,0.0,975.0
2812,50840324,0.71,f,1,1,De Baarsjes - Oud-West,52.36259,4.85865,Entire home/apt,2,1,1,15,$275.00,3,10,t,0,25,45,67,5,5,1,5.0,f,0.71,,$137.5,$825,12%,26%,27%,$4.99,0.18356164383561643,1340.4931506849316
2813,50840573,0.5700000000000001,f,0,0,Westerpark,52.38202,4.87395,Entire home/apt,2,1,1,10,$250.00,3,1125,t,0,0,0,0,5,5,0,5.0,f,0.54,,$125,$750,13%,19%,21%,$4.99,0.0,1250.0
2814,50840955,0.5700000000000001,f,0,0,De Baarsjes - Oud-West,52.37075,4.87337,Entire home/apt,2,1,1,12,$244.00,2,23,t,1,1,1,2,5,5,0,5.0,f,0.56,,$122,$488,8%,21%,26%,$4.99,0.005479452054794521,1359.5205479452054
2815,50844052,0.38,f,0,0,Zuid,52.35321,4.84616,Entire home/apt,2,1,1,4,$140.00,5,365,t,1,4,7,43,1,1,0,5.0,t,0.11,,$70,$700,8%,14%,16%,$4.99,0.1178082191780822,700.1369863013699
2816,50844158,0.47000000000000003,f,0,0,Westerpark,52.38165,4.87645,Entire home/apt,4,2,3,3,$75.00,3,12,t,1,1,3,3,5,5,1,5.0,f,0.51,,$18.75,$225,5%,14%,17%,$4.99,0.00821917808219178,460.32876712328766
2817,50848503,0.56,f,1,1,Bos en Lommer,52.38223,4.84905,Entire home/apt,2,1,1,8,$81.00,3,14,t,0,1,5,5,1,1,0,5.0,f,0.1,,$40.5,$243,6%,10%,14%,$4.99,0.0136986301369863,399.1095890410959
2818,50861438,0.8400000000000001,t,0,0,De Pijp - Rivierenbuurt,52.357525,4.889267,Entire home/apt,3,2,2,18,$450.00,3,14,t,0,10,10,134,9,9,0,4.76,t,0.96,,$150,$1350,11%,29%,21%,$10.99,0.36712328767123287,1527.0
2819,50886022,0.49,f,8,8,Centrum-West,52.37278,4.87501,Entire home/apt,3,1,2,5,$120.00,3,30,t,0,0,0,0,5,5,0,3.4,f,0.5,,$40,$360,6%,13%,21%,$4.99,0.0,600.0
2820,50894881,1.0,f,0,0,De Baarsjes - Oud-West,52.36162,4.85069,Entire home/apt,4,2,2,13,$372.00,1000,1001,t,1,15,42,42,3,3,0,4.67,f,1.67,,$93,$372000,8%,20%,25%,$4.99,0.11506849315068493,1424.4931506849316
2821,50903699,0.0,f,0,0,Oud-Noord,52.39368,4.90507,Entire home/apt,2,1,1,5,$199.00,14,31,t,0,0,0,155,0,0,0,,f,,,$99.5,$2786,6%,19%,25%,$4.99,0.4246575342465753,995.0
2822,50928224,0.52,t,1,1,Centrum-West,52.37253,4.88093,Entire home/apt,2,1,1,11,$300.00,4,365,t,2,2,2,2,7,7,0,5.0,f,0.74,,$150,$1200,14%,20%,24%,$4.99,0.005479452054794521,1485.7397260273972
2823,50948870,0.0,f,0,0,Centrum-Oost,52.36267,4.90526,Entire home/apt,4,3,2,13,$300.00,3,5,t,0,0,0,0,0,0,0,,f,,,$75,$900,9%,19%,25%,$4.99,0.0,1500.0
2824,50967357,1.0,f,0,0,De Baarsjes - Oud-West,52.36377,4.85552,Entire home/apt,4,2,2,10,$249.00,3,30,t,0,6,6,6,0,0,0,,f,,,$62.25,$747,6%,10%,23%,$4.99,0.01643835616438356,1251.6575342465753
2825,50986632,0.75,f,0,0,Slotervaart,52.3587,4.8352,Entire home/apt,4,2,2,6,$221.00,3,30,t,1,1,1,1,1,1,1,4.0,f,1.0,,$55.25,$663,9%,17%,27%,$4.99,0.0027397260273972603,1221.9041095890411
2826,50987627,0.64,f,0,0,De Pijp - Rivierenbuurt,52.35167,4.89144,Entire home/apt,4,2,2,6,$200.00,3,20,t,0,0,0,0,0,0,0,,f,,,$50,$600,11%,21%,26%,$4.99,0.0,1000.0
2827,50996767,1.0,f,2,2,De Baarsjes - Oud-West,52.37154,4.85243,Private room,1,1,1,1,$81.00,3,365,t,18,48,71,71,5,5,0,4.4,t,0.77,,$81,$243,5%,15%,16%,$4.99,0.19452054794520549,457.26027397260276
2828,50997803,0.41000000000000003,f,0,0,De Baarsjes - Oud-West,52.36421,4.85404,Entire home/apt,3,2,1,6,$410.00,3,365,t,24,54,84,336,6,6,1,4.27,t,0.66,,$136.67,$1230,8%,28%,27%,$10.99,0.9205479452054794,1589.6575342465753
2829,51011718,0.25999999999999995,f,0,0,De Pijp - Rivierenbuurt,52.35563,4.89096,Entire home/apt,2,1,1,1,$130.00,3,1125,t,0,2,2,2,11,11,1,5.0,f,1.1,,$65,$390,6%,16%,17%,$4.99,0.005479452054794521,650.0
2830,51015371,1.0,f,0,0,Westerpark,52.38923,4.88088,Entire home/apt,3,2,2,7,$220.00,4,14,t,0,0,0,0,1,1,0,5.0,t,0.1,,$73.33,$880,9%,19%,30%,$4.99,0.0,1100.0
2831,51022024,0.5,f,3,3,Watergraafsmeer,52.35431,4.92693,Entire home/apt,2,1,1,1,$110.00,5,365,t,0,10,10,10,1,1,0,5.0,f,0.09,,$55,$550,7%,19%,18%,$4.99,0.0273972602739726,559.7260273972603
2832,51031838,0.99,f,4,4,De Baarsjes - Oud-West,52.37179,4.85258,Private room,1,1,1,1,$80.00,3,1125,t,8,12,39,314,15,15,3,4.6,t,1.47,,$80,$240,6%,10%,16%,$4.99,0.8602739726027397,449.041095890411
2833,51036213,1.0,f,0,0,Westerpark,52.39149,4.8756,Entire home/apt,4,2,3,6,$154.00,4,10,t,2,2,2,126,0,0,0,,t,,,$38.5,$616,7%,14%,19%,$4.99,0.3452054794520548,769.4931506849315
2834,51055965,0.0,f,0,0,De Pijp - Rivierenbuurt,52.35113,4.89925,Entire home/apt,4,2,2,15,$250.00,7,365,t,0,0,0,0,0,0,0,,f,,,$62.5,$1750,8%,20%,28%,$4.99,0.0,1250.0
2835,51061195,0.43,f,0,0,Westerpark,52.3752,4.87087,Entire home/apt,4,2,2,12,$350.00,3,30,t,0,0,0,0,2,2,0,5.0,f,0.2,,$87.5,$1050,10%,17%,25%,$4.99,0.0,1750.0
2836,51062932,0.44999999999999996,f,0,0,De Pijp - Rivierenbuurt,52.34305,4.90372,Entire home/apt,2,1,1,11,$220.00,3,360,t,6,6,6,6,8,8,1,5.0,t,0.75,,$110,$660,8%,21%,17%,$4.99,0.01643835616438356,1100.0
2837,51100945,0.14,f,1,1,Centrum-Oost,52.36625,4.91226,Entire home/apt,2,1,1,8,$215.00,5,11,t,1,1,7,236,4,4,0,5.0,f,0.52,,$107.5,$1075,8%,13%,27%,$4.99,0.6465753424657534,1075.13698630137
2838,51116938,1.0,t,1,1,De Baarsjes - Oud-West,52.36325,4.86659,Entire home/apt,2,1,1,3,$150.00,3,5,t,0,0,0,0,7,7,0,5.0,f,0.77,,$75,$450,7%,23%,17%,$4.99,0.0,792.6027397260274
2839,51119975,1.0,f,0,0,Oostelijk Havengebied - Indische Buurt,52.36439,4.93306,Entire home/apt,4,2,2,11,$175.00,3,30,t,0,0,0,0,3,3,0,4.67,t,0.3,,$43.75,$525,8%,24%,20%,$4.99,0.0,898.4657534246576
2840,51121596,0.0,f,0,0,De Baarsjes - Oud-West,52.35742,4.85573,Entire home/apt,4,2,2,12,$180.00,3,365,t,4,6,6,44,0,0,0,,f,,,$45,$540,6%,17%,18%,$4.99,0.12054794520547946,900.0
2841,51123644,0.55,f,1,1,De Baarsjes - Oud-West,52.36571,4.87566,Entire home/apt,2,1,1,8,$350.00,3,15,t,0,0,5,5,4,4,0,4.75,f,0.4,,$175,$1050,13%,26%,21%,$4.99,0.0136986301369863,1750.0
